movie_id,year,rev_minus_cost
Transformers: Dark of the Moon,2011,928746996.0
Larry Crowne,2011,6160375.0
Your Highness,2011,-23778362.0
Judy Moody and the Not Bummer Summer,2011,-5833147.0
Takers,2010,37055695.0
Zookeeper,2011,89852759.0
Horrible Bosses,2011,82000000.0
Cars 2,2011,359852396.0
The Ward,2010,-9501026.0
Delhi Belly,2011,13945000.0
Monte Carlo,2011,-2575000.0
Harry Potter and the Deathly Hallows: Part 2,2011,1217000000.0
Drive,2011,63054825.0
Snow Flower and the Secret Fan,2011,1198226.0
Captain America: The First Avenger,2011,230569774.0
Crazy Stupid Love.,2011,92851197.0
One Day,2011,44389433.0
The Guard,2011,13560274.0
Winnie the Pooh,2011,-15540000.0
The Smurfs,2011,453749323.0
Dylan Dog: Dead of Night,2011,-15365938.0
Friends with Benefits,2011,115483765.0
Alpha and Omega,2010,19300000.0
Blitz,2011,-15033073.0
Our Idiot Brother,2011,7273593.0
Princess Kaiulani,2010,-8228501.0
West Is West,2010,29375.0
Rise of the Planet of the Apes,2011,389860185.0
The Change-Up,2011,23450437.0
The Help,2011,99272124.0
30 Minutes or Less,2011,12547440.0
Glee: The Concert Movie,2011,9663238.0
Final Destination 5,2011,110887643.0
The Conspirator,2010,-9521200.0
A Very Harold & Kumar Christmas,2011,16387212.0
Mine vaganti,2010,1220215.0
Spy Kids: All the Time in the World,2011,58564310.0
Don't Be Afraid of the Dark,2010,11993168.0
Fright Night,2011,7922237.0
Another Earth,2011,1676935.0
Hesher,2010,-6617054.0
Stake Land,2010,-616755.0
The Debt,2010,25636368.0
Colombiana,2011,20965854.0
Freakonomics,2010,-2896265.0
La piel que habito,2011,-7225146.0
Conan the Barbarian,2011,-41204979.0
Prom,2011,2130000.0
Red State,2011,-2895318.0
A Better Life,2011,-8240748.0
I Don't Know How She Does It,2011,6551495.0
Shark Night,2011,-17873542.0
Contagion,2011,77551594.0
Straw Dogs,2011,-14675559.0
Moneyball,2011,60206216.0
Restless,2011,-7836735.0
The Avengers,2012,1299557910.0
A Dangerous Method,2011,12462041.0
Warrior,2011,-1942885.0
The Ides of March,2011,63493061.0
Kill List,2011,-328240.0
Killer Elite,2011,-8222894.0
Badmaa$h Company,2010,2250000.0
Bellflower,2011,84236.0
50/50,2011,31187783.0
The Artist,2011,118432856.0
எந்திரன்,2010,35600000.0
Take Shelter,2011,-1900686.0
Road to Nowhere,2011,-4972954.0
The Music Never Stopped,2011,-3746101.0
Real Steel,2011,189268508.0
Footloose,2011,39543328.0
The Thing,2011,-6871330.0
We Need to Talk About Kevin,2011,-961058.0
The Three Musketeers,2011,57274484.0
In Time,2011,133930596.0
Margaret,2011,-13953505.0
Carnage,2011,2603069.0
Margin Call,2011,16004039.0
Paranormal Activity 3,2011,200703818.0
Johnny English Reborn,2011,115078586.0
Abduction,2011,47087155.0
This Must Be the Place,2011,-13209021.0
Shame,2011,11193675.0
What's Your Number?,2011,10426096.0
Dream House,2011,-11497660.0
花木兰,2009,1380561.0
Machine Gun Preacher,2011,-27472096.0
Anonymous,2011,-14604913.0
Tower Heist,2011,77930623.0
J. Edgar,2011,49606030.0
The Double,2011,-13303768.0
The Adventures of Tintin,2011,241940071.0
Hugo,2011,15770160.0
Higher Ground,2011,-1158267.0
Trespass,2011,-26387531.0
Immortals,2011,151904017.0
Jack and Jill,2011,70673788.0
The Devil's Double,2011,-13371787.0
Setup,2011,-17871814.0
Another Happy Day,2011,-3644312.0
新少林寺,2011,4662874.0
Wuthering Heights,2011,-7899085.0
The Descendants,2011,157243185.0
Like Crazy,2011,3292353.0
The Muppets,2011,120184237.0
The Twilight Saga: Breaking Dawn - Part 1,2011,602171856.0
War Horse,2011,111584879.0
The Rum Diary,2011,-21000000.0
My Week with Marilyn,2011,28657696.0
Weekend,2011,476592.0
Singham,2011,21972000.0
Chandni Chowk To China,2009,-1100000.0
Стиляги,2008,1810383.0
Elle s'appelait Sarah,2010,7511906.0
The Sitter,2011,9942188.0
Extremely Loud & Incredibly Close,2011,15247881.0
Rampart,2011,-11027488.0
Happy Feet Two,2011,20406466.0
The Perfect Game,2010,-8621007.0
Flypaper,2011,-1857846.0
Bullet to the Head,2013,-45510171.0
The Expendables 2,2012,212573423.0
The Hunger Games,2012,616210692.0
The Dark Knight Rises,2012,834939099.0
The Bourne Legacy,2012,146572938.0
Sherlock Holmes: A Game of Shadows,2011,209615000.0
Life in a Day,2011,180659.0
Coriolanus,2011,-6627398.0
Young Adult,2011,10939027.0
New Year's Eve,2011,86044638.0
Mission: Impossible - Ghost Protocol,2011,549713380.0
We Bought a Zoo,2011,70081841.0
The Girl with the Dragon Tattoo,2011,142617430.0
The Darkest Hour,2011,34626786.0
Alvin and the Chipmunks: Chipwrecked,2011,267695435.0
Albert Nobbs,2011,-2365172.0
In the Land of Blood and Honey,2011,-9696123.0
The Devil Inside,2012,100758490.0
Contraband,2012,38100000.0
Dolphin Tale,2011,58404397.0
The Iron Lady,2011,101956699.0
The Divide,2011,-2978000.0
Underworld: Awakening,2012,90112671.0
The Grey,2012,52278331.0
Man on a Ledge,2012,4221189.0
Haywire,2011,10372606.0
Apollo 18,2011,20562924.0
Seeking Justice,2011,-4644202.0
Red Tails,2012,-7634623.0
金陵十三釵,2011,1311434.0
Intouchables,2011,413480871.0
One for the Money,2012,-3106279.0
W.E.,2011,-14131561.0
The Innkeepers,2011,-671604.0
Big Miracle,2012,-15280785.0
Ёлки,2010,17772019.0
狄仁傑之通天帝國,2010,38723285.0
Chronicle,2012,130000000.0
The Woman in Black,2012,110730736.0
Le Moine,2011,-10192465.0
Safe House,2012,123076205.0
The Vow,2012,166114570.0
Louis C.K.: Live at the Beacon Theater,2011,750000.0
For a Good Time Call...,2012,393961.0
Journey 2: The Mysterious Island,2012,276692760.0
Шапито-шоу,2011,-1606184.0
Kokowääh,2011,37350000.0
十月圍城,2009,-17162326.0
Oorlogswinter,2008,-3469952.0
Ghost Rider: Spirit of Vengeance,2011,92217355.0
Courageous,2011,33522221.0
Project X,2012,88000000.0
The Lorax,2012,278840316.0
The Big Year,2011,-33551615.0
Act of Valor,2012,69272766.0
This Means War,2012,91974557.0
John Carter,2012,24139100.0
The Awakening,2011,-4588539.0
The Ledge,2011,-9389014.0
21 Jump Street,2012,159585328.0
Jeff Who Lives at Home,2011,-5582420.0
Lockout,2012,12204030.0
A Lonely Place to Die,2011,21345000.0
Space Battleship Yamato,2010,-787706.0
Salmon Fishing in the Yemen,2011,29564651.0
Wrath of the Titans,2012,151000000.0
Iron Sky,2012,635031.0
American Reunion,2012,184989584.0
Serbuan maut,2011,3005187.0
The Cabin in the Woods,2012,36486080.0
L!fe Happens,2011,-899095.0
Silent House,2011,11101672.0
The Three Stooges,2012,24819301.0
The Raven,2012,3657751.0
Mirror Mirror,2012,98018522.0
Battleship,2012,94025485.0
The Best Exotic Marigold Hotel,2011,126836156.0
The Five-Year Engagement,2012,23909751.0
Think Like a Man,2012,84070507.0
The Lucky One,2012,74357138.0
Bride Flight,2008,-3843089.0
Safe,2012,10346186.0
Jumping the Broom,2011,31110610.0
Dark Shadows,2012,95527149.0
The Dictator,2012,114379533.0
Men in Black 3,2012,399026776.0
Snow White and the Huntsman,2012,226600000.0
Poulet aux Prunes,2011,-10571709.0
The Pirates! In an Adventure with Scientists!,2012,58338361.0
Prometheus,2012,273170142.0
Bernie,2012,4206470.0
Inhale,2010,-9944911.0
Wanderlust,2012,-10840066.0
Moonrise Kingdom,2012,52263166.0
Kahaani,2012,14800000.0
5 Days of War,2011,-19982521.0
A Few Best Men,2011,16539023.0
Cosmopolis,2012,-14436444.0
A Thousand Words,2012,-17955723.0
Love's Deadly Triangle: The Texas Cadet Murder,1997,147001698.0
Safety Not Guaranteed,2012,3257792.0
Madagascar 3: Europe's Most Wanted,2012,601921274.0
Your Sister's Sister,2011,3075000.0
Brave,2012,353983207.0
Bel Ami,2012,-696739.0
What to Expect When You're Expecting,2012,39700000.0
To Rome with Love,2012,56244881.0
Abraham Lincoln: Vampire Hunter,2012,43265139.0
4.3.2.1,2010,-3436033.0
For Greater Glory - The True Story of Cristiada,2012,-2377154.0
Rock of Ages,2012,-15581387.0
Seeking a Friend for the End of the World,2012,-363711.0
Ted,2012,499368315.0
Magic Mike,2012,160221571.0
On the Road,2012,-16215682.0
The Amazing Spider-Man,2012,537215857.0
Ice Age: Continental Drift,2012,782244782.0
Beasts of the Southern Wild,2012,19307746.0
People Like Us,2012,-3565222.0
Savages,2012,37966152.0
The Watch,2012,267862.0
2 Days in New York,2012,-6346208.0
Killer Joe,2011,-6334931.0
Total Recall,2012,73802074.0
Love Wedding Marriage,2011,1377.0
Skyfall,2012,908561013.0
Hope Springs,2012,84281051.0
ParaNorman,2012,47139399.0
Diary of a Wimpy Kid: Dog Days,2012,55112176.0
최종병기 활,2011,41000000.0
Hit & Run,2012,12400000.0
Premium Rush,2012,-3916401.0
Lawless,2012,27676580.0
Piranha 3DD,2012,3493728.0
ATM,2012,-2996990.0
The Possession,2012,71446075.0
Les petits mouchoirs,2010,23531470.0
The Apparition,2012,-7372508.0
Bachelorette,2012,8947954.0
The Words,2012,7231461.0
Pitch Perfect,2012,98350426.0
The Cold Light of Day,2012,-3136417.0
Looper,2012,17042000.0
That's My Boy,2012,-11941633.0
Robot & Frank,2012,825038.0
Resident Evil: Retribution,2012,175159255.0
The Master,2012,-3741940.0
Dredd,2012,-8962258.0
Arbitrage,2012,23485056.0
End of Watch,2012,41126384.0
The Perks of Being a Wallflower,2012,20400000.0
Jagten,2012,13000000.0
Behind the Burly Q,2010,-226141.0
2 Coelhos,2012,-379564.0
Sparkle,2012,10637469.0
Red Lights,2012,-448826.0
Taken 2,2012,331141306.0
The Paperboy,2012,-11146132.0
En kongelig affære,2012,-405307.0
House at the End of the Street,2012,37387131.0
2016: Obama's America,2012,30900000.0
Laurence Anyways,2012,-9487750.0
De rouille et d'os,2012,10362027.0
Katy Perry: Part of Me,2012,20726956.0
Frankenweenie,2012,-3712212.0
Sinister,2012,74712439.0
Hotel Transylvania,2012,273375603.0
Argo,2012,187824128.0
Seven Psychopaths,2012,4422261.0
Hoodwinked Too! Hood VS. Evil,2011,-16478171.0
Gangs of वासेपुर,2012,2700000.0
Paranormal Activity 4,2012,137817992.0
Alex Cross,2012,-14646768.0
Cloud Atlas,2012,28482868.0
Silent Hill: Revelation 3D,2012,32302796.0
Like Dandelion Dust,2009,-2147190.0
Killing Them Softly,2012,22930465.0
The Sessions,2012,8138338.0
Smashed,2012,-123403.0
Wreck-It Ralph,2012,306222889.0
Silver Linings Playbook,2012,184738714.0
Flight,2012,130772375.0
Life of Pi,2012,489016565.0
The Man with the Iron Fists,2012,608545.0
Nuit Blanche,2011,-2496642.0
Stolen,2012,-32893443.0
Amour,2012,20944753.0
Meet Monica Velour,2010,-4968351.0
Lincoln,2012,210293450.0
The Twilight Saga: Breaking Dawn - Part 2,2012,709000000.0
Red Dawn,2012,-20193217.0
Rise of the Guardians,2012,161941670.0
Deadfall,2012,-11933649.0
Byzantium,2012,-9910763.0
Step Up Revolution,2012,107470746.0
辛亥革命,2011,-29891652.0
The Hobbit: An Unexpected Journey,2012,771103568.0
Lay the Favorite,2012,-24773313.0
Crooked Arrows,2012,-11167459.0
הסיפור של יוסי,2012,-383793.0
Barfi!,2012,-1632634.0
Zero Dark Thirty,2012,92820716.0
Fire with Fire,2012,-15363831.0
Warm Bodies,2013,81980662.0
The Guilt Trip,2012,1863726.0
Jack Reacher,2012,158340595.0
Django Unchained,2012,325368238.0
This Is 40,2012,53058786.0
Lo imposible,2012,138274123.0
Les Misérables,2012,380809770.0
Not Fade Away,2012,-19389208.0
Quartet,2012,48520298.0
StreetDance 3D,2010,12370930.0
Parental Guidance,2012,94772232.0
Promised Land,2012,-6861212.0
The Sweeney,2012,2563661.0
English Vinglish,2012,8780000.0
Texas Chainsaw 3D,2013,27241945.0
Gangster Squad,2013,45200903.0
The Samaritan,2012,-11997479.0
The Iceman,2012,-18030807.0
A Haunted House,2013,57641683.0
Mama,2013,131497771.0
Upstream Color,2013,344098.0
Broken City,2013,-36298836.0
Shadow Dancer,2012,-5880047.0
써니,2011,44450000.0
Movie 43,2013,26438988.0
Parker,2013,11216641.0
Hansel & Gretel: Witch Hunters,2013,174803475.0
The Last Godfather,2010,3300000.0
The East,2013,-4098490.0
Pink Ribbons Inc.,2011,-875000.0
Upside Down,2012,-51893525.0
Side Effects,2013,33372757.0
Identity Thief,2013,138965010.0
Beautiful Creatures,2013,52138.0
A Good Day to Die Hard,2013,212654182.0
21 & Over,2013,35065672.0
Safe Haven,2013,69594140.0
Elles,2011,-3088534.0
Jagal,2012,-555425.0
Universal Soldier: Day of Reckoning,2012,-10097693.0
Escape from Planet Earth,2013,34597643.0
Before Midnight,2013,8176469.0
Snitch,2013,7930462.0
Dark Skies,2013,21674316.0
Oh Boy,2012,2450275.0
Jack the Giant Slayer,2013,2687603.0
The Last Exorcism Part II,2013,10179302.0
G.I. Joe: Retaliation,2013,241876278.0
Stoker,2013,77441.0
Phantom,2013,-8965411.0
Oz: The Great and Powerful,2013,291868548.0
The Croods,2013,450178928.0
Burn,2012,-113700.0
The Incredible Burt Wonderstone,2013,-2562119.0
Spring Breakers,2013,26724284.0
Los amantes pasajeros,2013,6724119.0
The Call,2013,55572378.0
Olympus Has Fallen,2013,91025640.0
The Place Beyond the Pines,2013,20485608.0
The Host,2013,19327201.0
The Good Doctor,2011,-5994794.0
Admission,2013,5000000.0
Hey Ram,2000,1000000.0
Evil Dead,2013,80542952.0
Trance,2013,4261569.0
Welcome to the Punch,2013,-8490253.0
Poor White Trash,2000,-1198596.0
Oblivion,2013,166168572.0
Dark Tide,2012,-24567726.0
42,2013,55020213.0
Den Skaldede Frisør,2012,4516934.0
Disconnect,2012,-6571952.0
Scary Movie 5,2013,58378744.0
Pain & Gain,2013,61175291.0
Home Run,2013,1661020.0
一代宗師,2013,60216736.0
This Is the End,2013,94041322.0
Iron Man 3,2013,1015439994.0
만추,2010,-1380000.0
Black Gold,2011,-34554000.0
Mud,2013,11587700.0
The Afflicted,2011,-4258.0
About Cherry,2012,-2496997.0
The Great Gatsby,2013,246040419.0
Star Trek Into Darkness,2013,277365246.0
The Internship,2013,-14000000.0
Only God Forgives,2013,5537387.0
The Hangover Part III,2013,259000072.0
Fast & Furious 6,2013,628679850.0
Epic,2013,168426634.0
Le passé,2013,-368253.0
Down Terrace,2009,-21192.0
The Lords of Salem,2012,-334118.0
Behind the Candelabra,2013,-7400000.0
Aftershock,2012,-1941490.0
After Earth,2013,113843127.0
Now You See Me,2013,42698894.0
Lovelace,2013,-8414418.0
Forces spéciales,2011,-9989241.0
Redd Inc.,2012,500000.0
The Way Way Back,2013,18598652.0
Man of Steel,2013,437845518.0
The Big Wedding,2013,-13180652.0
The Purge,2013,86328627.0
The Bling Ring,2013,4145732.0
Monsters University,2013,543559607.0
Maniac,2012,-5968919.0
Pacific Rim,2013,227602906.0
La migliore offerta,2013,5755873.0
World War Z,2013,331865000.0
Elysium,2013,171140700.0
What Maisie Knew,2013,-4933529.0
Despicable Me 2,2013,894761885.0
White House Down,2013,55366737.0
The World's End,2013,26089287.0
Hummingbird,2013,-11647115.0
The Heat,2013,115674180.0
The Lone Ranger,2013,-165710090.0
The Spectacular Now,2013,4354611.0
Bhaag Milkha Bhaag,2013,20400000.0
R.I.P.D.,2013,-68351500.0
The Conjuring,2013,305000141.0
Turbo,2013,147570682.0
The Wolverine,2013,295440673.0
Nefes: Vatan Sağolsun,2009,11500000.0
2 Guns,2013,70940411.0
人再囧途之泰囧,2012,205800000.0
Blue Jasmine,2013,81206215.0
La grande bellezza,2013,-4028915.0
The Canyons,2013,-193175.0
Percy Jackson: Sea of Monsters,2013,84578751.0
The Smurfs 2,2013,242434178.0
Alan Partridge: Alpha Papa,2013,5800000.0
Man of Tai Chi,2013,-22945059.0
We're the Millers,2013,232994119.0
Grown Ups 2,2013,166984278.0
Kick-Ass 2,2013,32700000.0
Riddick,2013,60337295.0
Planes,2013,169788712.0
Paranoia,2013,-21214985.0
風立ちぬ,2013,87932401.0
Jobs,2013,23931410.0
The Mortal Instruments: City of Bones,2013,30565421.0
The Butler,2013,90922175.0
In a World...,2013,1963902.0
About Time,2013,75100449.0
Chennai Express,2013,44000000.0
The Frozen Ground,2013,-21723049.0
Empire State,2013,-7360655.0
해운대,2009,-4698351.0
Adore,2013,-15681018.0
No se Aceptan Devoluciones,2013,93567206.0
Getaway,2013,-7498062.0
Gravity,2013,611392705.0
What If,2013,-3153000.0
Prisoners,2013,76126687.0
Out of the Furnace,2013,-6600000.0
Austenland,2013,-2740959.0
Rush,2013,52247624.0
The Family,2013,6894225.0
The To Do List,2013,2066225.0
Grand Masti,2013,41500000.0
Battle of the Year,2013,-3450523.0
Nebraska,2013,5654912.0
Metallica: Through the Never,2013,-10027033.0
स्पेशल 26,2013,10900000.0
Runner Runner,2013,32616646.0
La vie d'Adèle - Chapitres 1 et 2,2013,5865694.0
Parkland,2013,-9346349.0
On the Job,2013,-586665.0
Cloudy with a Chance of Meatballs 2,2013,170384621.0
Captain Phillips,2013,40000000.0
Machete Kills,2013,3008161.0
Filth,2013,4114264.0
Drona,2008,-11750000.0
Baggage Claim,2013,13956509.0
Stitches,2012,-5000.0
Escape Plan,2013,72915111.0
Carrie,2013,52394288.0
The Fifth Estate,2013,-19444992.0
The Counselor,2013,46009334.0
12 Years a Slave,2013,167000000.0
All Is Lost,2013,-2891280.0
Ender's Game,2013,15537191.0
Jackass Presents: Bad Grandpa,2013,136831537.0
Thor: The Dark World,2013,474571402.0
Dallas Buyers Club,2013,50198285.0
피에타,2012,3520330.0
Free Birds,2013,55000000.0
Last Vegas,2013,106402450.0
Philomena,2013,88129872.0
The Best Man Holiday,2013,54625195.0
Ida,2013,13139075.0
The Hunger Games: Catching Fire,2013,717423452.0
The Hobbit: The Desolation of Smaug,2013,708400000.0
47 Ronin,2013,-24037525.0
Delivery Man,2013,25164106.0
Venuto al mondo,2012,-12981705.0
Frozen,2013,1124219009.0
Inside Llewyn Davis,2013,21935319.0
The Wolf of Wall Street,2013,292000694.0
Homefront,2013,21058898.0
Mandela: Long Walk to Freedom,2013,-7670000.0
August: Osage County,2013,49188937.0
ആമേൻ,2013,160000.0
Sweetwater,2013,-6993853.0
American Hustle,2013,211171807.0
The Secret Life of Walter Mitty,2013,98133322.0
Her,2013,24351251.0
Lone Survivor,2013,109295601.0
Saving Mr. Banks,2013,77544580.0
The Nutcracker: The Untold Story,2010,-73821041.0
A Perfect Man,2013,-4999612.0
Oldboy,2013,-25138978.0
Aquí Entre Nos,2012,2755583.0
Anchorman 2: The Legend Continues,2013,123649015.0
Snowpiercer,2013,47558912.0
La vida precoz y breve de Sabina Rivas,2012,-2225000.0
Fun Size,2012,-2582638.0
The Physician,2013,25284237.0
Kaappari,2013,-1267731.0
Grudge Match,2013,4907260.0
Dhoom,2004,10500000.0
Paranormal Activity: The Marked Ones,2014,81362372.0
Dabba,2013,3235151.0
Yves Saint Laurent,2014,9026290.0
Hunting Elephants,2013,2200000.0
Metegol,2013,2000000.0
The Railway Man,2013,4309223.0
Diana,2013,6766271.0
Ride Along,2014,128997819.0
Jack Ryan: Shadow Recruit,2014,-9450893.0
Divergent,2014,203747895.0
Sur la Piste du Marsupilami,2012,-1400000.0
Devil's Due,2014,29433975.0
Decoding Annie Parker,2014,-1951610.0
Justice League: War,2014,1655325.0
Yeh Jawaani Hai Deewani,2013,38300000.0
Vizontele Tuuba,2004,10954476.0
Ernest et Célestine,2012,-4407494.0
I Frankenstein,2014,6154592.0
Better Living Through Chemistry,2014,-4924857.0
Labor Day,2013,2275812.0
The Young and Prodigious T.S. Spivet,2013,-23505211.0
The Monuments Men,2014,84984035.0
The Lego Movie,2014,409160692.0
RoboCop,2014,122688965.0
Sabotage,2014,-17491482.0
The Zero Theorem,2014,-7729294.0
Endless Love,2014,14077920.0
Winter's Tale,2014,-29199769.0
Joe,2014,-1634533.0
Love Story 2050,2008,-15000000.0
About Last Night,2014,36502684.0
The Grand Budapest Hotel,2014,144600318.0
That Awkward Moment,2014,18049082.0
Interstellar,2014,510120017.0
3 Days to Kill,2014,24597999.0
Non-Stop,2014,172809600.0
300: Rise of an Empire,2014,227580051.0
Mr. Peabody & Sherman,2014,127912430.0
Under the Skin,2014,-7919749.0
Need for Speed,2014,137277636.0
Barefoot,2014,-5984929.0
Veronica Mars,2014,-2514873.0
Bad Words,2013,-1700000.0
Son of God,2014,45800064.0
キャプテンハーロック,2013,-12862698.0
Captain America: The Winter Soldier,2014,544766572.0
Noah,2014,237637473.0
13 Sins,2014,-4986191.0
The Legend of Hercules,2014,-8720548.0
Muppets Most Wanted,2014,30383290.0
Blood Ties,2013,-23084528.0
Best Man Down,2012,-1498062.0
The Quiet Ones,2014,17634867.0
Draft Day,2014,3831145.0
The Raid 2: Berandal,2014,-1872791.0
The Amazing Spider-Man 2,2014,505717432.0
Oculus,2013,39030246.0
God's Not Dead,2014,12789000.0
La Belle et la Bête,2014,16100000.0
Rio 2,2014,397188435.0
Transcendence,2014,3039258.0
Heaven is for Real,2014,89332962.0
The Other Woman,2014,156781193.0
Brick Mansions,2014,40896829.0
Locke,2014,2635300.0
Pompeii,2014,-12168369.0
Neighbors,2014,250157400.0
Belle,2013,5605460.0
The Immigrant,2013,-10132314.0
अ वेडनसडे,2008,2100000.0
Moms' Night Out,2014,5429707.0
Lucy,2014,86546825.0
X-Men: Days of Future Past,2014,497862775.0
Godzilla,2014,369076069.0
Walk of Shame,2014,-14940791.0
Legends of Oz: Dorothy's Return,2013,-51337973.0
Chef,2014,34967935.0
Afflicted,2014,-196821.0
Blended,2014,83494610.0
Begin Again,2013,55464861.0
Maleficent,2014,578539785.0
Edge of Tomorrow,2014,192541256.0
Mission: Impossible - Rogue Nation,2015,532330139.0
Million Dollar Arm,2014,13307627.0
The Fault in Our Stars,2014,295166834.0
The Grand Seduction,2014,-9269982.0
Black Nativity,2013,-10481811.0
Minuscule - La vallée des fourmis perdues,2013,10300000.0
Camille Claudel 1915,2013,-3396594.0
Mindscape,2013,-3157373.0
Bikini Spring Break,2012,0.0
22 Jump Street,2014,138441614.0
Il capitale umano,2014,-190670.0
The Equalizer,2014,137330738.0
How to Train Your Dragon 2,2014,464123048.0
Birdman,2014,85215094.0
17 filles,2011,-3939852.0
Boyhood,2014,40349000.0
Think Like a Man Too,2014,46181428.0
Jersey Boys,2014,27347013.0
Transformers: Age of Extinction,2014,881405097.0
Planes: Fire & Rescue,2014,101165787.0
Mrs. Brown's Boys D'Movie,2014,17100000.0
Tammy,2014,80525432.0
The Babadook,2014,4676471.0
Fehér Isten,2014,-1917642.0
Whiplash,2014,9792000.0
Gone Girl,2014,308330363.0
Dawn of the Planet of the Apes,2014,540644566.0
No One Lives,2013,-2825082.0
And So It Goes,2014,7312387.0
Sex Tape,2014,86069509.0
The Purge: Anarchy,2014,99782847.0
Guardians of the Galaxy,2014,603328629.0
The Signal,2014,-3399104.0
The Expendables 3,2014,116172544.0
Hercules,2014,143400000.0
A Most Wanted Man,2014,16554855.0
Wish I Was Here,2014,-16701.0
Earth to Echo,2014,32300000.0
Step Up All In,2014,41165646.0
Life After Beth,2014,-2311727.0
The Rover,2014,-9954577.0
Magic in the Moonlight,2014,34229361.0
The Hundred-Foot Journey,2014,66880821.0
Jupiter Ascending,2015,7987720.0
Teenage Mutant Ninja Turtles,2014,352200000.0
The Giver,2014,41980456.0
Let's Be Cops,2014,119621271.0
The Sacrament,2013,-3990779.0
Make Your Move,2013,107.0
Sin City: A Dame to Kill For,2014,-25592384.0
If I Stay,2014,67874843.0
Deux jours une nuit,2014,-139147.0
The Pyramid,2014,7365435.0
Life of Crime,2013,-11734548.0
As Above So Below,2014,35100000.0
The Guest,2014,-2632839.0
Before I Go to Sleep,2014,-6552846.0
Atlas Shrugged Part III: Who is John Galt?,2014,-4153296.0
Into the Storm,2014,110602194.0
Third Person,2013,-26250799.0
Honeymoon,2014,-990682.0
The Drop,2014,6454534.0
The Maze Runner,2014,314319861.0
No Good Deed,2014,40630415.0
Camp X-Ray,2014,-940256.0
A Walk Among the Tombstones,2014,25181600.0
My Old Lady,2014,2527232.0
CBGB,2013,-4959600.0
The Homesman,2014,-12557147.0
The November Man,2014,17556119.0
The Boxtrolls,2014,48255770.0
かぐや姫の物語,2013,-25113768.0
This Is Where I Leave You,2014,21496320.0
American Sniper,2014,483507423.0
Tusk,2014,-973295.0
Annabelle,2014,248773813.0
Dracula Untold,2014,145529201.0
The Prince,2014,248586800.0
The Adventurer: The Curse of the Midas Box,2013,-24993601.0
Predestination,2014,-2500000.0
The Best of Me,2014,9926213.0
John Wick,2014,68761661.0
The Judge,2014,33719388.0
Fury,2014,143817906.0
The Salvation,2014,31570000.0
St. Vincent,2014,41837234.0
Alexander and the Terrible Horrible No Good Very Bad Day,2014,72654149.0
Left Behind,2014,3682924.0
Ouija,2014,98590271.0
Nightcrawler,2014,30197217.0
Big Hero 6,2014,487105443.0
La isla mínima,2014,1169755.0
The Book of Life,2014,47437106.0
Ex Machina,2015,21869414.0
Gong fu guan lan,2008,12896728.0
Paradies: Liebe,2012,-3575733.0
Foxcatcher,2014,-11903700.0
Wolf Creek 2,2013,1630444.0
Walking With Dinosaurs,2013,46546518.0
Zombadings 1: Patayin sa Shokot si Remington,2011,699290.0
Сталинград,2013,38129518.0
The Imitation Game,2014,219555708.0
Inherent Vice,2014,-8889025.0
The Hunger Games: Mockingjay - Part 1,2014,627100229.0
Exodus: Gods and Kings,2014,128031828.0
Dumb and Dumber To,2014,129837010.0
Repentance,2014,-3810388.0
The Theory of Everything,2014,108726688.0
Aanrijding in Moscou,2008,940000.0
Dolphin Tale 2,2014,16424533.0
When the Game Stands Tall,2014,15127963.0
Aashiqui 2,2013,14700000.0
Gåten Ragnarok,2013,-2778655.0
２０世紀少年< 第1章> 終わりの始まり,2008,11244858.0
Beyond the Lights,2014,7618727.0
In the Heart of the Sea,2015,-6179242.0
Jurassic World,2015,1363528810.0
내 깡패 같은 애인,2010,3414668.0
Horrible Bosses 2,2014,65670357.0
ಲೂಸಿಯಾ,2013,91000.0
Penguins of Madagascar,2014,241552094.0
Black or White,2014,12571189.0
The Water Diviner,2014,-6979977.0
Still Alice,2014,38884652.0
Paddington,2014,204207227.0
Maze Runner: The Scorch Trials,2015,250256926.0
Clouds of Sils Maria,2014,-4748483.0
Трудно быть богом,2013,-5689327.0
Kill the Messenger,2014,-2549154.0
The Face of Love,2013,-3649994.0
The Hobbit: The Battle of the Five Armies,2014,706019788.0
Selma,2014,46787908.0
Unbroken,2014,98442937.0
Fat Pizza,2003,7488102.0
Khumba,2013,7187375.0
A Girl Walks Home Alone at Night,2014,-605000.0
Mommy,2014,-1405930.0
A Most Violent Year,2014,-7992930.0
Wild,2014,37501541.0
Big Eyes,2014,18883511.0
Into the Woods,2014,162902372.0
The Interview,2014,-31657368.0
Kingsman: The Secret Service,2015,333351546.0
Night at the Museum: Secret of the Tomb,2014,222424282.0
Madea's Big Happy Family,2011,28213633.0
Seventh Son,2014,19178613.0
Glyanets,2007,2184165.0
Fishtales,2007,-13990784.0
Annie,2014,68821816.0
PK,2014,107000000.0
Foodfight!,2012,-64926294.0
ദൃശ്യം,2013,11250000.0
Chappie,2015,55399548.0
Gimme Shelter,2013,-6140090.0
Taken 3,2014,277771424.0
Blackhat,2015,-52247060.0
Terminator Genisys,2015,285603537.0
The Woman in Black 2: Angel of Death,2014,25501323.0
Viy,2014,8592118.0
Justin Bieber: Never Say Never,2011,85441954.0
Nurse 3-D,2013,9999990.0
Las aventuras de Tadeo Jones,2012,12500000.0
Nothing Left to Fear,2013,-1324619.0
